"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
4,1," SM"," ",18.19,"JCT. RTE. 84 EAST,   LA HONDA ROAD                                                                            ",610,10200,6800,480,9600,6200,
4,1," SM"," ",20.98,"TUNITAS CREEK ROAD                                                                                            ",480,9600,6200,680,10500,8500,
4,1," SM"," ",23,"MEYN/VERDE ROADS                                                                                              ",680,10500,8500,790,11000,8800,
4,1," SM"," ",26.43,"HALF MOON BAY,   MIRAMONTES POINT ROAD                                                                        ",860,11300,7900,2000,14900,12400,
4,1," SM"," ",27.75,"HALF MOON BAY, MAIN STREET                                                                                    ",2600,17100,16400,2500,15600,15100,
4,1," SM"," ",29.04,"HALF MOON BAY,   JCT. RTE. 92 EAST                                                                            ",2800,29000,28000,2350,25500,23500,
4,1," SM"," ",29.12,"HALF MOON BAY, MAIN STREET                                                                                    ",2350,25500,23500,3250,35500,32000,
4,1," SM"," ",30.23,"HALF MOON BAY,   FRENCHMANS CREEK ROAD                                                                        ",2250,29000,26000,2850,29500,27000,
4,1," SM"," ",33.36,"CAPISTRANO/OBISPO ROADS                                                                                       ",1750,18000,17000,1750,17700,17000,
4,1," SM"," ",35.34,"VALLEMAR/ETHELDORE STREETS                                                                                    ",1150,15800,10100,1700,16600,15400,
4,1," SM"," ",40.75,"PACIFICA, SAN PEDRO AVENUE                                                                                    ",1550,14500,13400,1800,17900,16400,
4,1," SM"," ",40.96,"PACIFICA,   LINDA MAR BOULEVARD                                                                               ",1800,17900,16400,3650,30500,28000,
4,1," SM"," ",42.01,"PACIFICA,   ROCKAWAY BEACH AVENUE                                                                             ",3950,35500,33000,4500,47500,45000,
4,1," SM","R",42.58,"PACIFICA, REINA DEL MAR   AVENUE (TO VALLEMAR)                                                                ",4500,47500,45000,4600,49500,47000,
4,1," SM","R",43.21,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,1," SM","R",43.46,"PACIFICA,   SHARP PARK ROAD INTERCHANGE                                                                       ",3800,46000,41000,2950,29000,28000,
4,1," SM","R",43.74,"PACIFICA, CLAREDON ROAD/   OCEANA BOULEVARD INTERCHANGE                                                       ",2950,29000,28000,2700,26500,25500,
4,1," SM","R",44.88,"PACIFICA, MILAGRA DRIVE   PEDESTRIAN OVERCROSSING                                                             ",2700,26500,25500,2650,26000,25000,
4,1," SM","R",45.39,"PACIFICA,   MONTEREY ROAD CONNECTIONS                                                                         ",2650,26000,25000,3350,40500,37000,
4,1," SM","R",45.54,"MILEPOST EQUATION   =45.46                                                                                    ",,,,,,,
4,1," SM","R",46.72,"DALY CITY, JCT. RTE. 35                                                                                       ",3350,40500,37000,6400,58000,56000,
4,1," SM","R",47.27,"DALY CITY,   CLARINADA AVENUE INTERCHANGE                                                                     ",6400,58000,56000,7200,65000,63000,
4,1," SM","R",47.8,"DALY CITY,   SOUTH JCT. RTE. 280                                                                              ",7200,65000,63000,"      ","       ","       ",
4,1," SM"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,1," SM","R",48.36,"DALY CITY,   NORTH JCT. RTE. 280,  KNOWLES AVENUE INTERCHANGE                                                 ","      ","       ","       ",8600,106000,100000,
4,1," SM","R",48.56,"SAN MATEO COUNTY (DALY   CITY, NORTH CITY LIMITS,  END FREEWAY)                                               ","      ","       ","       ","      ","       ","       ",
4,1," SF","R",0,"SAN FRANCISCO COUNTY (SAN   FRANCISCO, SOUTH CITY  LIMITS)                                                    ","      ","       ","       ","      ","       ","       ",
4,1," SF","R",0.11,"SAN FRANCISCO,   ALEMANY BOULEVARD                                                                            ",8600,106000,100000,8200,108000,103000,
4,1," SF","R",0.31,"SAN FRANCISCO, BROTHERHOOD   WAY/STANLEY DRIVE                                                                ",8200,108000,103000,7100,99000,94000,
4,1," SF","R",0.68,"SAN FRANCISCO, 19TH AVENUE/   JUNIPERO SERRA BOULEVARD                                                        ",7100,99000,94000,5800,66000,64000,
4,1," SF"," ",1.35,"SAN FRANCISCO, WINSTON DRIVE                                                                                  ",5800,66000,64000,5800,69000,66000,
4,1," SF"," ",1.9,"SAN FRANCISCO, JCT. RTE. 35   WEST, AT SLOAT BOULEVARD                                                        ",5700,74000,69000,6800,81000,75000,
4,1," SF"," ",2.87,"SAN FRANCISCO, QUINTARA STREET                                                                                ",6800,82000,75000,6900,87000,77000,
4,1," SF"," ",4.05,"SAN FRANCISCO, LINCOLN WAY                                                                                    ",7000,90000,77000,6400,85000,75000,
4,1," SF"," ",5,"SAN FRANCISCO, FULTON STREET                                                                                  ",5200,69000,63000,4850,69000,63000,
4,1," SF"," ",5.88,"SAN FRANCISCO, LAKE STREET                                                                                    ",4800,68000,63000,4750,67000,63000,
4,1," SF"," ",5.98,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,1," SF"," ",7.08,"SAN FRANCISCO, PRESIDIO,   SOUTH JCT. RTE. 101                                                                ",4750,67000,63000,"      ","       ","       ",
4,1," SF"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,1,"MRN"," ","       ","MARIN COUNTY                                                                                                  ","      ","       ","       ","      ","       ","       ",
4,1,"MRN"," ",0,"MANZANITA, NORTH JCT. RTE. 101                                                                                ","      ","       ","       ",2650,33500,30500,
4,1,"MRN"," ",0.65,"TAMALPAIS JUNCTION,   ALMONTE BOULEVARD                                                                       ",2650,33500,30500,3050,23600,18800,
4,1,"MRN"," ",1.31,"PINE STREET                                                                                                   ",2800,19600,15000,2750,19800,14500,
4,1,"MRN"," ",1.91,"LORING AVENUE                                                                                                 ",2300,14200,10000,1050,6700,4500,
4,1,"MRN"," ",3.35,"PANORAMIC HIGHWAY, SOUTH                                                                                      ",1050,6700,4500,530,4400,3250,
4,1,"MRN"," ",5.92,"MUIR WOODS ROAD                                                                                               ",540,4400,3400,250,3100,2100,
4,1,"MRN"," ",12.21,"PANORAMIC HIGHWAY, NORTH                                                                                      ",250,3100,2100,340,4050,2800,
4,1,"MRN"," ",17.07,"FAIRFAX/BOLINAS ROADS                                                                                         ",340,4050,2800,150,2000,1400,
4,1,"MRN"," ",17.2,"BOLINAS ROAD                                                                                                  ",150,2000,1400,320,3950,2900,
4,1,"MRN"," ",26.51,"SIR FRANCIS   DRAKE BOULEVARD, SOUTH                                                                          ",320,3950,2900,360,4250,3250,
4,1,"MRN"," ",28.6,"SIR FRANCIS   DRAKE BOULEVARD, NORTH                                                                          ",360,4250,3250,670,6700,6100,
