"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
4,1," SM","R",43.21,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,1," SM","R",43.46,"PACIFICA, SHARP PARK ROAD                                                                                     ",4000,50000,48000,2950,37000,35500,
4,1," SM","R",43.74,"PACIFICA, CLARENDON ROAD/   OCEANA BOULEVARD                                                                  ",2950,37000,35500,3250,40500,39000,
4,1," SM","R",44.88,"PACIFICA, MILAGRA DRIVE   PEDESTRIAN OVERCROSSING                                                             ",3250,40500,39000,2550,32000,31000,
4,1," SM","R",45.39,"PACIFICA, MONTEREY ROAD                                                                                       ",2550,32000,31000,3600,45000,43500,
4,1," SM","R",46.72,"DALY CITY, JCT. RTE. 35                                                                                       ",3600,45000,43500,5400,68000,66000,
4,1," SM","R",47.27,"DALY CITY, CLARINADA AVENUE                                                                                   ",5400,68000,66000,6100,77000,74000,
4,1," SM","R",47.8,"DALY CITY, SOUTH JCT. RTE. 280                                                                                ",6100,77000,74000,"      ","       ","       ",
4,1," SM"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,1," SM","R",48.36,"DALY CITY, NORTH JCT. RTE. 2  KNOWLES AVENUE                                                                  ","      ","       ","       ",8800,125000,124000,
4,1," SM","R",48.56,"SAN MATEO COUNTY (DALY   CITY NORTH CITY LIMITS;  END FREEWAY)                                                ",8800,125000,124000,"      ","       ","       ",
4,1," SF","R",0,"SAN FRANCISCO COUNTY (SAN   FRANCISCO SOUTH CITY LIMITS)SAN FRANCISCO, ALEMANY BOULEVARD                      ",,,,8100,116000,115000,
4,1," SF","R",0.11,"SAN FRANCISCO COUNTY (SAN FRANCISCO SOUTH CITY LIMITS)SAN FRANCISCO, ALEMANY BOULEVARD",8100,116000,115000,7600,108000,107000,
4,1," SF","R",0.31,"SAN FRANCISCO, BROTHERHOOD   WAY/STANLEY DRIVE                                                                ",7600,108000,107000,6900,101000,98000,
4,1," SF","R",0.68,"SAN FRANCISCO, 19TH AVENUE/   JUNIPERO SERRA BOULEVARD                                                        ",6900,101000,98000,5400,78000,77000,
4,1," SF"," ",1.35,"SAN FRANCISCO, WINSTON DRIVE                                                                                  ",5300,78000,77000,5300,78000,77000,
4,1," SF"," ",1.9,"SAN FRANCISCO, JCT. RTE.   35/SLOAT BOULEVARD                                                                 ",5300,78000,77000,5700,85000,84000,
4,1," SF"," ",2.87,"SAN FRANCISCO, QUINTARA STREET                                                                                ",5700,84000,84000,5700,85000,84000,
4,1," SF"," ",4.05,"SAN FRANCISCO, LINCOLN WAY                                                                                    ",5700,85000,84000,5300,78000,78000,
4,1," SF"," ",5,"SAN FRANCISCO, FULTON STREET                                                                                  ",4400,66000,67000,4550,68000,67000,
4,1," SF"," ",5.88,"SAN FRANCISCO, LAKE STREET                                                                                    ",4550,68000,67000,4700,70000,69000,
4,1," SF"," ",5.98,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,1," SF"," ",7.08,"SAN FRANCISCO, PRESIDIO;   SOUTH JCT. RTE. 101                                                                ",4700,70000,69000,"      ","       ","       ",
4,1," SF"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,1,"MRN"," ","       ","MARIN COUNTY                                                                                                  ","      ","       ","       ","      ","       ","       ",
4,1,"MRN"," ",0,"MANZANITA, NORTH JCT. RTE. 101                                                                                ","      ","       ","       ",2900,33000,31000,
4,1,"MRN"," ",0.65,"TAMALPAIS JUNCTION,   ALMONTE BOULEVARD                                                                       ",2900,33000,31000,1750,18800,17300,
4,1,"MRN"," ",1.31,"PINE STREET/PINEHILL ROAD                                                                                     ",1450,14900,13400,1350,13100,11600,
4,1,"MRN"," ",1.91,"LORING AVENUE                                                                                                 ",1100,10500,9100,750,6700,5700,
4,1,"MRN"," ",3.35,"PANORAMIC HIGHWAY, SOUTH                                                                                      ",630,5600,4650,510,4400,3600,
4,1,"MRN"," ",5.92,"MUIR WOODS ROAD                                                                                               ",430,3850,3200,380,3450,2900,
4,1,"MRN"," ",12.21,"PANORAMIC HIGHWAY, NORTH                                                                                      ",380,3450,2900,510,4650,4000,
4,1,"MRN"," ",17.07,"FAIRFAX/BOLINAS ROADS                                                                                         ",240,2250,1950,350,3300,2950,
4,1,"MRN"," ",17.2,"BOLINAS ROAD                                                                                                  ",350,3300,2950,320,3050,2750,
4,1,"MRN"," ",26.51,"SIR FRANCIS DRAKE BOULEVARD, SOUTH                                                                            ",320,3050,2750,360,3500,3250,
4,1,"MRN"," ",28.6,"SIR FRANCIS DRAKE BOULEVARD, NORTH                                                                            ",360,3500,3250,700,6900,6500,
4,1,"MRN"," ",29.33,"POINT REYES-PETALUMA ROAD                                                                                     ",700,6900,6500,310,2950,2700,
4,1,"MRN"," ",38.41,"MARSHALL-PETALUMA ROAD                                                                                        ",310,2950,2700,170,1550,1350,
4,1,"MRN"," ",45.36,"TOMALES-PETALUMA ROAD                                                                                         ",170,1550,1350,380,3350,2800,
4,1,"MRN"," ",45.66,"DILLON BEACH ROAD                                                                                             ",380,3350,2800,160,1400,1150,
4,1,"MRN"," ",47.86,"TWO ROCK ROAD                                                                                                 ",160,1400,1150,160,1300,1050,
4,1,"MRN"," ",50.51,"MARIN COUNTY                                                                                                  ",160,1300,1050,"      ","       ","       ",
4,1,"SON"," ",0,"SONOMA COUNTY                                                     ",,,,160,1300,1050,
4,1,"SON",,0.19," PETALUMA-VALLEY FORD ROAD                  ",160,1300,1050,480,5400,4450,
4,1,"SON"," ",2.42,"VALLEY FORD/FREESTONE ROADS                                                                                   ",480,5400,4450,460,5200,4250,
4,1,"SON"," ",5.38,"BODEGA HIGHWAY                                                                                                ",460,5200,4250,460,5100,4200,
4,1,"SON"," ",11.07,"EASTSHORE ROAD                                                                                                ",650,7200,5900,650,7400,5900,
4,1,"SON"," ",20.1,"JCT. RTE. 116 EAST                                                                                            ",230,2850,2100,320,3400,2750,
4,1,"SON"," ",21.3,"JENNER                                                                                                        ",320,3400,2750,150,1550,1250,
4,1,"SON","R",33.04,"FORT ROSS, FORT ROSS ROAD                                                                                     ",150,1550,1250,140,1500,1200,
4,1,"SON"," ",48.11,"STEWARTS POINT/SKAGGS   SPRINGS ROAD                                                                          ",140,1500,1200,170,1800,1450,
