"DISTRICT","ROUTE","COUNTY","Postmile Prefix","POSTMILE","DESCRIPTION","BACK PEAK HR","BACK PEAK MONTH","BACK AADT","AHEAD PEAK HR","AHEAD PEAK MONTH","AHEAD AADT",
4,1," SM"," ",26.43,"HALF MOON BAY,   MIRAMONTES POINT ROAD                                                                        ",1400,11000,8800,1300,9600,8000,
4,1," SM"," ",27.75,"HALF MOON BAY, MAIN STREET                                                                                    ",2150,14100,13500,2300,14400,13900,
4,1," SM"," ",29.04,"HALF MOON BAY,   JCT. RTE. 92 EAST                                                                            ",2100,21400,20800,2800,30500,28000,
4,1," SM"," ",29.12,"HALF MOON BAY, MAIN STREET                                                                                    ",2800,30500,28000,2400,27000,24000,
4,1," SM"," ",30.23,"HALF MOON BAY,   FRENCHMANS CREEK ROAD                                                                        ",2550,28000,25000,2950,30500,28000,
4,1," SM"," ",33.36,"CAPISTRANO/OBISPO ROADS                                                                                       ",2050,21200,20000,2100,21400,20500,
4,1," SM"," ",35.34,"VALLEMAR/ETHELDORE STREETS                                                                                    ",1600,15800,14700,1400,14000,13000,
4,1," SM"," ",40.75,"PACIFICA, SAN PEDRO AVENUE                                                                                    ",1100,10000,9300,2000,19600,18000,
4,1," SM"," ",40.96,"PACIFICA,   LINDA MAR BOULEVARD                                                                               ",2000,19600,18000,4050,33500,31000,
4,1," SM"," ",42.01,"PACIFICA,   ROCKAWAY BEACH AVENUE                                                                             ",3950,35500,33000,4950,47000,44000,
4,1," SM","R",42.58,"PACIFICA, REINA DEL MAR   AVENUE (TO VALLEMAR)                                                                ",4550,48000,45500,4700,50000,48000,
4,1," SM","R",43.21,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,1," SM","R",43.46,"PACIFICA,   SHARP PARK ROAD INTERCHANGE                                                                       ",4400,47500,46000,3550,35500,34000,
4,1," SM","R",43.74,"PACIFICA, CLAREDON ROAD/   OCEANA BOULEVARD INTERCHANGE                                                       ",3550,35500,34000,3850,38000,36500,
4,1," SM","R",44.88,"PACIFICA, MILAGRA DRIVE   PEDESTRIAN OVERCROSSING                                                             ",3850,38000,36500,3150,31000,30000,
4,1," SM","R",45.39,"PACIFICA,   MONTEREY ROAD CONNECTIONS                                                                         ",3150,31000,30000,3850,42000,40500,
4,1," SM","R",45.54,"MILEPOST EQUATION   =45.46                                                                                    ",,,,,,,
4,1," SM","R",46.72,"DALY CITY, JCT. RTE. 35                                                                                       ",3850,42000,40500,6500,59000,57000,
"NOT SUPPORTED AT THIS TIME  Z    Z   ",,,,,,,,,,,,
4,1," SM","R",47.27,"DALY CITY,   CLARINADA AVENUE INTERCHANGE                                                                     ",6500,59000,57000,"      ","       ","       ",
4,1," SM"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,1," SM","R",48.36,"DALY CITY,   NORTH JCT. RTE. 280,  KNOWLES AVENUE INTERCHANGE                                                 ","      ","       ","       ",8300,102000,96000,
4,1," SM","R",48.56,"SAN MATEO COUNTY (DALY   CITY, NORTH CITY LIMITS  END FREEWAY)                                                ","      ","       ","       ","      ","       ","       ",
4,1," SF","R",0,"SAN FRANCISCO COUNTY (SAN   FRANCISCO, SOUTH CITY  LIMITS)                                                    ","      ","       ","       ","      ","       ","       ",
4,1," SF","R",0.11,"SAN FRANCISCO,   ALEMANY BOULEVARD                                                                            ",8300,102000,96000,7800,101000,97000,
4,1," SF","R",0.31,"SAN FRANCISCO, BROTHERHOOD   WAY/STANLEY DRIVE                                                                ",7800,101000,97000,7100,97000,94000,
4,1," SF","R",0.68,"SAN FRANCISCO,   JUNIPERO SERRA BOULEVARD                                                                     ",7100,97000,94000,5700,65000,63000,
4,1," SF"," ",1.35,"SAN FRANCISCO, WINSTON DRIVE                                                                                  ",5700,65000,63000,5700,68000,65000,
4,1," SF"," ",1.9,"SAN FRANCISCO, JCT. RTE. 35   WEST, AT SLOAT BOULEVARD                                                        ",5700,73000,68000,7000,84000,78000,
4,1," SF"," ",2.87,"SAN FRANCISCO, QUINTARA STREET                                                                                ",7000,85000,78000,7100,89000,79000,
4,1," SF"," ",4.05,"SAN FRANCISCO, LINCOLN WAY                                                                                    ",7200,92000,79000,6600,88000,78000,
4,1," SF"," ",5,"SAN FRANCISCO, FULTON STREET                                                                                  ",5400,71000,65000,5200,73000,67000,
4,1," SF"," ",5.88,"SAN FRANCISCO, LAKE STREET                                                                                    ",5100,72000,67000,5400,69000,67000,
4,1," SF"," ",5.98,"BEGIN FREEWAY                                                                                                 ",,,,,,,
4,1," SF"," ",7.08,"SAN FRANCISCO, PRESIDIO,   SOUTH JCT. RTE. 101                                                                ",5400,69000,67000,"      ","       ","       ",
4,1," SF"," ","       ","(BREAK IN ROUTE)                                                                                              ","      ","       ","       ","      ","       ","       ",
4,1,"MRN"," ","       ","MARIN COUNTY                                                                                                  ","      ","       ","       ","      ","       ","       ",
4,1,"MRN"," ",0,"MANZANITA, NORTH JCT. RTE. 101                                                                                ","      ","       ","       ",2650,32000,31000,
4,1,"MRN"," ",0.65,"TAMALPAIS JUNCTION,   ALMONTE BOULEVARD                                                                       ",3000,29500,24800,3000,23400,18700,
4,1,"MRN"," ",1.31,"PINE STREET                                                                                                   ",2950,20600,15700,2550,18600,13600,
4,1,"MRN"," ",1.91,"LORING AVENUE                                                                                                 ",2250,14000,9800,1150,7300,4950,
4,1,"MRN"," ",3.35,"PANORAMIC HIGHWAY, SOUTH                                                                                      ",1150,7300,4950,710,4050,3500,
4,1,"MRN"," ",5.92,"MUIR WOODS ROAD                                                                                               ",840,3650,2800,900,3350,2250,
4,1,"MRN"," ",12.21,"PANORAMIC HIGHWAY, NORTH                                                                                      ",900,3350,2250,1150,4200,2900,
4,1,"MRN"," ",17.07,"FAIRFAX/BOLINAS ROADS                                                                                         ",1150,4200,2900,520,1850,1300,
4,1,"MRN"," ",17.2,"BOLINAS ROAD                                                                                                  ",520,1850,1300,640,2200,1600,
4,1,"MRN"," ",26.51,"SIR FRANCIS   DRAKE BOULEVARD, SOUTH                                                                          ",680,2300,1700,1000,3850,2900,
4,1,"MRN"," ",28.6,"SIR FRANCIS   DRAKE BOULEVARD, NORTH                                                                          ",680,3500,2700,660,7900,6200,
4,1,"MRN"," ",29.33,"POINT REYES/PETALUMA ROADS                                                                                    ",960,7400,5500,650,3550,2600,
4,1,"MRN"," ",38.41,"MARSHALL/PETALUMA ROADS                                                                                       ",390,1800,1300,390,1850,1300,
4,1,"MRN"," ",45.36,"TOMALES/PETALUMA ROAD                                                                                         ",470,2650,1850,530,3650,2500,
4,1,"MRN"," ",45.66,"DILLON BEACH ROAD                                                                                             ",530,3650,2500,210,1300,1050,
