"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"6","555",,"AO20","-","OVC100","3SM","BR","48.9000390625","46.9000390625","48","93","7","100","-","0","30.29001953125","-","265","AA","-"
"6","613",,"AO20","-","BKN100","2 1/2SM","BR","-","-","-","-","9","100","-","0","-","-","-","SP","-"
"6","655",,"AO20","-","SCT110","3SM","BR","48","46.9000390625","47.5","96","0","0","-","0","30.31001953125","3","273","AA","-"
"6","755",,"AO20","-","BKN100","3SM","BR","48.9000390625","46.9000390625","48","93","5","110","-","0","30.33001953125","-","279","AA","T"
"6","802",,"AO20","-","SCT100","1SM","-RA BR","-","-","-","-","5","100","-","0","-","-","-","SP","-"
"6","855",,"AO20","-","FEW050","1SM","BR","48.9000390625","48","48.6000390625","97","5","140","-","0","30.34001953125","-","283","AA","0.0100000095367432"
"6","955",,"AO20","-","CLR","1 3/4SM","BR","50","48.9000390625","49.5","96","5","220","-","0","30.36001953125","3","290","AA","-"
"6","1016",,"AO21","-","CLR","2SM","BR","-","-","-","-","4","210","-","0","-","-","-","SP","-"
"6","1055",,"AO21","-","CLR","2SM","BR","51.1000390625","48.9000390625","50","92","6","140","-","0","30.35001953125","-","287","AA","-"
"6","1155",,"AO21","-","CLR","2 1/2SM","BR","52","48.9000390625","50.4000390625","89","7","160","-","0","30.31001953125","-","272","AA","-"
"6","1219",,"AO21","-","CLR","3SM","BR","-","-","-","-","5","180","-","0","-","-","-","SP","-"
"6","1255",,"AO21","-","CLR","3SM","HZ","54","48.9000390625","51.4000390625","83","4","170","-","0","30.29001953125","8","265","AA","-"
"6","1355",,"AO21","-","CLR","4SM","HZ","55","48.9000390625","51.8000390625","80","5","70","-","0","30.28001953125","-","263","AA","-"
"6","1455",,"AO21","-","CLR","3SM","HZ","57","51.1000390625","53.8000390625","81","5","40","-","0","30.28001953125","-","263","AA","-"
"6","1555",,"AO21","-","CLR","3SM","HZ","55.9000390625","51.1000390625","53.4000390625","84","4","20","-","0","30.29001953125","3","266","AA","-"
"6","1655",,"AO21","-","CLR","3SM","BR","54","50","52","87","0","0","-","0","30.27001953125","-","259","AA","-"
"6","1755",,"AO21","-","CLR","4SM","BR","51.1000390625","50","50.5","96","0","0","-","0","30.27001953125","-","261","AA","-"
"6","1817",,"AO21","-","CLR","2 1/2SM","BR","-","-","-","-","4","250","-","0","-","-","-","SP","-"
"6","1855",,"AO21","-","CLR","2SM","BR","48","46.9000390625","47.5","96","3","230","-","0","30.27001953125","6","261","AA","-"
"6","1914",,"AO21","-","CLR","1 1/2SM","BR","-","-","-","-","5","240","-","0","-","-","-","SP","-"
"6","1955",,"AO21","-","CLR","1SM","BR","46","46","46","100","5","260","-","0","30.28001953125","-","264","AA","-"
"6","2026",,"AO22","-","VV006","1/2SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","2035",,"AO22","-","VV006","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","2055",,"AO22","-","OVC006","1/4SM","FG","46","46","46","100","3","300","-","0","30.29001953125","-","267","AA","-"
"6","2131",,"AO22","-","FEW001 SCT006","1SM","BR","-","-","-","-","3","50","-","0","-","-","-","SP","-"
"6","2155",,"AO22","-","BKN001 BKN009","1/2SM","FG","46.9000390625","46.9000390625","46.9000390625","100","4","70","-","0","30.30001953125","2","270","AA","-"
"6","2220",,"AO22","-","OVC001","1 1/4SM","BR","-","-","-","-","3","100","-","0","-","-","-","SP","-"
"6","2228",,"AO22","-","VV001","1/2SM","FG","-","-","-","-","3","120","-","0","-","-","-","SP","-"
"6","2236",,"AO22","-","BKN001 OVC006","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","2255",,"AO22","-","VV002","1/4SM","FG","46","46","46","100","0","0","-","0","30.31001953125","-","272","AA","-"
"6","2308",,"AO22","-","BKN001 OVC005","M1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","2344",,"AO22","-","OVC003","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"6","2355",,"AO22","-","OVC003","1/4SM","FG","45","45","45","100","0","0","-","0","30.30001953125","-","269","AA","-"
"7","55",,"AO20","-","BKN001 OVC005","1/4SM","FG","44.1000390625","44.1000390625","44.1000390625","100","3","250","-","0","30.29001953125","8","268","AA","0.0100000095367432"
"7","155",,"AO20","-","VV001","M1/4SM","FG","46.9000390625","46.9000390625","46.9000390625","100","4","200","-","0","30.29001953125","-","265","AA","-"
"7","255",,"AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","30.28001953125","-","261","AA","-"
"7","355",,"AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","30.27001953125","6","259","AA","-"
"7","455",,"AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","30.25","-","252","AA","-"
"7","555",,"AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","30.25","-","253","AA","-"
"7","655",,"AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","30.26001953125","5","256","AA","-"
"7","755",,"AO20","-","VV001","M1/4SM","FG","46","46","46","100","3","90","-","0","30.26001953125","-","255","AA","-"
"7","855",,"AO20","-","VV001","M1/4SM","FG","46","46","46","100","0","0","-","0","30.27001953125","-","261","AA","-"
"7","955",,"AO20","-","VV001","M1/4SM","FG","46.9000390625","46.9000390625","46.9000390625","100","0","0","-","0","30.29001953125","3","265","AA","-"
"7","1055",,"AO21","-","VV001","1/4SM","FG","48.9000390625","48","48.4000390625","97","3","280","-","0","30.29001953125","-","267","AA","-"
"7","1103",,"AO21","-","OVC001","3/4SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","1113",,"AO21","-","OVC001","1 1/4SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","1120",,"AO21","-","OVC003","1SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","1155",,"AO21","-","OVC003","2SM","BR","48.9000390625","48.9000390625","48.9000390625","100","0","0","-","0","30.27001953125","-","259","AA","-"
"7","1206",,"AO21","-","OVC005","2 1/2SM","BR","-","-","-","-","3","340","-","0","-","-","-","SP","-"
"7","1255",,"AO21","-","OVC005","2 1/2SM","BR","50","48","48.9000390625","93","5","90","-","0","30.25","8","251","AA","-"
"7","1348",,"AO21","-","OVC007","3SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","1355",,"AO21","-","OVC007","3SM","BR","51.1000390625","48.9000390625","50","92","0","0","-","0","30.25","-","252","AA","-"
"7","1455",,"AO21","-","OVC009","3SM","BR","52","48","50","86","0","0","-","0","30.23001953125","-","247","AA","-"
"7","1542",,"AO21","-","FEW009","3SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","1555",,"AO21","-","CLR","3SM","BR","51.1000390625","48","49.5","89","0","0","-","0","30.22001953125","8","244","AA","-"
"7","1629",,"AO21","-","CLR","2 1/2SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","1655",,"AO21","-","CLR","2 1/2SM","BR","50","48","48.9000390625","93","0","0","-","0","30.21001953125","-","240","AA","-"
"7","1705",,"AO21","-","CLR","3SM","BR","-","-","-","-","3","130","-","0","-","-","-","SP","-"
"7","1755",,"AO21","-","CLR","3SM","BR","48","46.9000390625","47.5","96","0","0","-","0","30.21001953125","-","239","AA","-"
"7","1855",,"AO21","-","CLR","3SM","BR","48","46.9000390625","47.5","96","3","300","-","0","30.23001953125","3","246","AA","-"
"7","1926",,"AO21","-","SCT008","3SM","BR","-","-","-","-","6","310","-","0","-","-","-","SP","-"
"7","1941",,"AO21","-","BKN006","2 1/2SM","BR","-","-","-","-","6","320","-","0","-","-","-","SP","-"
"7","1955",,"AO21","-","BKN004 BKN008","2SM","BR","48.9000390625","48","48.4000390625","97","3","310","-","0","30.23001953125","-","247","AA","0.0100000095367432"
"7","2011",,"AO22","-","SCT004","2SM","BR","-","-","-","-","3","330","-","0","-","-","-","SP","-"
"7","2046",,"AO22","-","CLR","3/4SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"7","2055",,"AO22","-","CLR","1/2SM","FG","46","46","46","100","0","0","-","0","30.23001953125","-","245","AA","-"
"7","2102",,"AO22","-","CLR","1/4SM","FG","-","-","-","-","3","310","-","0","-","-","-","SP","-"
"7","2106",,"AO22","-","VV003","1/2SM","FG","-","-","-","-","5","310","-","0","-","-","-","SP","-"
"7","2114",,"AO22","-","FEW002","1 1/4SM","BR","-","-","-","-","4","320","-","0","-","-","-","SP","-"
"7","2119",,"AO22","-","VV002","3/4SM","BR","-","-","-","-","3","310","-","0","-","-","-","SP","-"
"7","2135",,"AO22","-","BKN002","1/4SM","FG","-","-","-","-","4","340","-","0","-","-","-","SP","-"
"7","2145",,"AO22","-","VV001","1/4SM","FG","-","-","-","-","5","300","-","0","-","-","-","SP","-"
"7","2155",,"AO22","-","VV001","1/4SM","FG","46.9000390625","46","46.6000390625","97","0","0","-","0","30.23001953125","3","246","AA","-"
"7","2255",,"AO22","-","VV001","M1/4SM","FG","46.9000390625","46.9000390625","46.9000390625","100","0","0","-","0","30.21001953125","-","238","AA","-"
"7","2355",,"AO22","-","VV001","1/4SM","FG","46","46","46","100","7","250","-","0","30.20001953125","-","235","AA","-"
"8","55",,"AO20","-","VV001","1/4SM","FG","44.1000390625","44.1000390625","44.1000390625","100","3","210","-","0","30.18001953125","6","228","AA","-"
"8","155",,"AO20","-","BKN001 OVC006","1/4SM","FG","43","42.1000390625","42.6000390625","97","3","20","-","0","30.17001953125","-","227","AA","-"
"8","255",,"AO20","-","VV001","1/4SM","FG","45","45","45","100","5","50","-","0","30.18001953125","-","229","AA","-"
"8","355",,"AO20","-","VV001","1/4SM","FG","44.1000390625","44.1000390625","44.1000390625","100","3","30","-","0","30.17001953125","8","226","AA","-"
"8","455",,"AO20","-","BKN001 OVC005","1/4SM","FG","44.1000390625","44.1000390625","44.1000390625","100","4","360","-","0","30.17001953125","-","227","AA","-"
"8","555",,"AO20","-","VV001","1/4SM","FG","43","43","43","100","3","60","-","0","30.17001953125","-","225","AA","0.0100000095367432"
"8","655",,"AO20","-","VV001","1/4SM","FG","42.1000390625","42.1000390625","42.1000390625","100","0","0","-","0","30.17001953125","5","226","AA","-"
"8","755",,"AO20","-","SCT001 BKN030 OVC037","1/4SM","FG","44.1000390625","44.1000390625","44.1000390625","100","3","260","-","0","30.16001953125","-","221","AA","-"
"8","807",,"AO20","-","VV001","1/4SM","FG","-","-","-","-","3","230","-","0","-","-","-","SP","-"
"8","855",,"AO20","-","VV001","1/4SM","FG","45","45","45","100","4","220","-","0","30.15001953125","-","220","AA","-"
"8","943",,"AO20","-","OVC001","1/2SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"8","955",,"AO20","-","OVC002","3/4SM","BR","46.9000390625","46.9000390625","46.9000390625","100","0","0","-","0","30.15001953125","6","220","AA","-"
"8","1022",,"AO21","-","FEW002","3SM","BR","-","-","-","-","5","140","-","0","-","-","-","SP","-"
"8","1055",,"AO21","-","SCT003","3SM","BR","50","48","48.9000390625","93","3","120","-","0","30.15001953125","-","218","AA","-"
"8","1155",,"AO21","-","CLR","3SM","BR","51.1000390625","48.9000390625","50","92","4","60","-","0","30.12001953125","-","209","AA","-"
"8","1232",,"AO21","-","FEW005","4SM","BR","-","-","-","-","5","70","-","0","-","-","-","SP","-"
"8","1255",,"AO21","-","FEW005","5SM","BR","52","48.9000390625","50.4000390625","89","5","40","-","0","30.09001953125","8","199","AA","-"
"8","1355",,"AO21","-","CLR","4SM","BR","54","50","51.8000390625","87","5","50","-","0","30.07001953125","-","192","AA","-"
"8","1455",,"AO21","-","CLR","5SM","BR","55.9000390625","52","53.8000390625","87","7","10","-","0","30.06001953125","-","189","AA","-"
"8","1555",,"AO21","-","CLR","3SM","BR","54","51.1000390625","52.5","90","6","350","-","0","30.06001953125","6","188","AA","-"
"8","1646",,"AO21","-","SCT011","2 1/2SM","BR","-","-","-","-","3","350","-","0","-","-","-","SP","-"
"8","1655",,"AO21","-","BKN011","2 1/2SM","BR","53.1000390625","51.1000390625","52","93","0","0","-","0","30.05001953125","-","186","AA","-"
"8","1725",,"AO21","-","OVC009","2 1/2SM","BR","-","-","-","-","9","290","-","0","-","-","-","SP","-"
"8","1755",,"AO21","-","OVC007","2 1/2SM","BR","53.1000390625","51.1000390625","52","93","5","310","-","0","30.05001953125","-","185","AA","-"
"8","1825",,"AO21","-","OVC007","4SM","BR","-","-","-","-","6","30","-","0","-","-","-","SP","-"
"8","1855",,"AO21","-","BKN005 OVC009","4SM","BR","52","51.1000390625","51.4000390625","97","0","0","-","0","30.05001953125","5","186","AA","-"
"8","1955",,"AO21","-","OVC007","3SM","BR","52","51.1000390625","51.4000390625","97","6","310","-","0","30.06001953125","-","188","AA","-"
"8","2010",,"AO22","-","BKN003 OVC007","2 1/2SM","BR","-","-","-","-","6","300","-","0","-","-","-","SP","-"
"8","2038",,"AO22","-","OVC003","3SM","BR","-","-","-","-","6","300","-","0","-","-","-","SP","-"
"8","2055",,"AO22","-","OVC003","2 1/2SM","BR","52","51.1000390625","51.4000390625","97","7","280","-","0","30.07001953125","-","191","AA","-"
"8","2102",,"AO22","-","OVC003","3SM","BR","-","-","-","-","7","280","-","0","-","-","-","SP","-"
"8","2135",,"AO22","-","OVC003","2 1/2SM","BR","-","-","-","-","7","320","-","0","-","-","-","SP","-"
"8","2144",,"AO22","-","OVC003","3SM","BR","-","-","-","-","6","300","-","0","-","-","-","SP","-"
"8","2155",,"AO22","-","BKN005 OVC019","3SM","BR","53.1000390625","51.1000390625","52","93","5","310","-","0","30.07001953125","1","191","AA","-"
"8","2211",,"AO22","-","SCT005 OVC019","5SM","BR","-","-","-","-","5","320","-","0","-","-","-","SP","-"
"8","2255",,"AO22","-","BKN019 OVC028","5SM","BR","52","52","52","100","3","170","-","0","30.06001953125","-","187","AA","-"
"8","2309",,"AO22","-","FEW019 OVC030","4SM","BR","-","-","-","-","3","210","-","0","-","-","-","SP","-"
"8","2323",,"AO22","-","FEW007 BKN021 OVC032","3SM","BR","-","-","-","-","4","270","-","0","-","-","-","SP","-"
"8","2342",,"AO22","-","SCT005 BKN008 OVC021","4SM","BR","-","-","-","-","5","290","-","0","-","-","-","SP","-"
"8","2355",,"AO22","-","OVC008","4SM","BR","52","51.1000390625","51.4000390625","97","6","280","-","0","30.06001953125","-","188","AA","-"
"9","55",,"AO20","-","BKN008 OVC019","4SM","BR","52","51.1000390625","51.4000390625","97","4","310","-","0","30.05001953125","6","185","AA","-"
"9","115",,"AO20","-","SCT008 OVC019","4SM","BR","-","-","-","-","3","310","-","0","-","-","-","SP","-"
"9","155",,"AO20","-","FEW008 OVC019","4SM","BR","52","51.1000390625","51.4000390625","97","0","0","-","0","30.05001953125","-","184","AA","-"
"9","255",,"AO20","-","FEW009 OVC019","6SM","BR","52","51.1000390625","51.4000390625","97","4","340","-","0","30.05001953125","-","184","AA","-"
"9","355",,"AO20","-","OVC021","6SM","BR","52","51.1000390625","51.4000390625","97","4","330","-","0","30.03001953125","8","178","AA","-"
"9","439",,"AO20","-","SCT025 OVC032","6SM","BR","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"9","455",,"AO20","-","SCT010 OVC032","6SM","BR","52","51.1000390625","51.4000390625","97","4","300","-","0","30.02001953125","-","176","AA","-"
"9","457",,"AO20","-","BKN008 OVC032","6SM","BR","-","-","-","-","4","310","-","0","-","-","-","SP","-"
"9","505",,"AO20","-","SCT008 BKN015 OVC032","6SM","BR","-","-","-","-","3","300","-","0","-","-","-","SP","-"
"9","522",,"AO20","-","BKN008 OVC015","6SM","BR","-","-","-","-","4","320","-","0","-","-","-","SP","-"
"9","529",,"AO20","-","SCT006 BKN012 OVC017","6SM","BR","-","-","-","-","4","310","-","0","-","-","-","SP","-"
"9","555",,"AO20","-","SCT008 BKN012 OVC020","4SM","BR","51.1000390625","51.1000390625","51.1000390625","100","3","310","-","0","30.03001953125","-","179","AA","-"
"9","616",,"AO20","-","SCT006 SCT011 OVC020","5SM","BR","-","-","-","-","4","300","-","0","-","-","-","SP","-"
"9","621",,"AO20","-","BKN006 BKN011 OVC020","5SM","BR","-","-","-","-","4","310","-","0","-","-","-","SP","-"
"9","635",,"AO20","-","BKN004 OVC020","4SM","BR","-","-","-","-","3","310","-","0","-","-","-","SP","-"
"9","655",,"AO20","-","OVC004","3SM","BR","51.1000390625","50","50.5","96","6","350","-","0","30.05001953125","3","184","AA","-"
"9","714",,"AO20","-","OVC004","1 1/2SM","BR","-","-","-","-","4","340","-","0","-","-","-","SP","-"
"9","755",,"AO20","-","OVC002","2 1/2SM","BR","51.1000390625","51.1000390625","51.1000390625","100","0","0","-","0","30.06001953125","-","189","AA","-"
"9","816",,"AO20","-","OVC002","3/4SM","BR","-","-","-","-","5","280","-","0","-","-","-","SP","-"
"9","855",,"AO20","-","OVC004","2SM","BR","51.1000390625","50","50.5","96","5","330","-","0","30.08001953125","-","196","AA","-"
"9","926",,"AO20","-","SCT005","5SM","BR","-","-","-","-","3","350","-","0","-","-","-","SP","-"
"9","955",,"AO20","-","SCT005","5SM","BR","54","50","52","87","3","360","-","0","30.10001953125","2","202","AA","-"
"9","1055",,"AO21","-","CLR","10SM","-","55.9000390625","51.1000390625","53.4000390625","84","6","320","-","0","30.09001953125","-","199","AA","-"
"9","1155",,"AO21","-","CLR","10SM","-","57.9000390625","50","53.8000390625","75","9","290","-","0","30.06001953125","-","189","AA","-"
"9","1255",,"AO21","-","CLR","10SM","-","60.1000390625","46","52.9000390625","60","11","310","-","0","30.04001953125","8","182","AA","-"
"9","1355",,"AO21","-","CLR","10SM","-","59","46","52.3000390625","62","10","350","-","0","30.03001953125","-","178","AA","-"
"9","1455",,"AO21","-","CLR","10SM","-","57.9000390625","46.9000390625","52.2000390625","67","9","340","-","0","30.03001953125","-","178","AA","-"
"9","1555",,"AO21","-","CLR","10SM","-","57.9000390625","48","52.7000390625","70","10","340","-","0","30.04001953125","5","181","AA","-"
"9","1655",,"AO21","-","CLR","10SM","-","55","46.9000390625","50.9000390625","74","8","330","-","0","30.04001953125","-","181","AA","-"
"9","1755",,"AO21","-","CLR","10SM","-","51.1000390625","46.9000390625","48.9000390625","86","5","310","-","0","30.04001953125","-","183","AA","-"
"9","1855",,"AO21","-","CLR","10SM","-","48.9000390625","46","47.5","90","5","250","-","0","30.06001953125","3","190","AA","-"
"9","1955",,"AO21","-","CLR","10SM","-","50","46","48","86","4","80","-","0","30.07001953125","-","192","AA","-"
"9","2055",,"AO22","-","CLR","8SM","-","46","45","45.5","96","0","0","-","0","30.11001953125","-","206","AA","-"
"9","2155",,"AO22","-","CLR","7SM","-","44.1000390625","43","43.5","96","3","120","-","0","30.13001953125","3","212","AA","-"
"9","2255",,"AO22","-","CLR","5SM","BR","44.1000390625","44.1000390625","44.1000390625","100","4","110","-","0","30.17001953125","-","226","AA","-"
"9","2329",,"AO22","-","BKN025","5SM","BR","-","-","-","-","3","90","-","0","-","-","-","SP","-"
"9","2355",,"AO22","-","OVC023","4SM","BR","46","45","45.5","96","5","100","-","0","30.18001953125","-","231","AA","-"
"10","55",,"AO20","-","FEW021","3SM","BR","45","45","45","100","5","140","-","0","30.18001953125","0","228","AA","-"
"10","115",,"AO20","-","CLR","2SM","BR","-","-","-","-","3","150","-","0","-","-","-","SP","-"
"10","139",,"AO20","-","CLR","1 1/4SM","BR","-","-","-","-","5","190","-","0","-","-","-","SP","-"
